Col0,Col1,Col2,Col3,Col4,Col5,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col18,Col19,Col20,Col21,Col22,e_prob,p_prob,Col0_predict
p,f,f,y,f,f,c,b,g,e,b,k,k,b,n,o,l,h,y,g,0,1,p
p,f,y,g,f,f,c,b,p,e,b,k,k,b,b,o,l,h,y,g,0,1,p
p,x,f,g,f,f,c,b,p,e,b,k,k,n,n,o,l,h,y,g,0,1,p
p,f,y,y,f,f,c,b,p,e,b,k,k,b,b,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,g,f,f,c,b,h,e,b,k,k,p,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,y,g,0,1,p
p,f,y,g,f,f,c,b,h,e,b,k,k,b,n,o,l,h,y,p,0,1,p
p,f,y,y,f,f,c,b,h,e,b,k,k,n,b,o,l,h,y,g,0,1,p
p,x,y,g,f,f,c,b,g,e,b,k,k,p,b,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,h,e,b,k,k,p,p,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,p,e,b,k,k,b,n,o,l,h,y,p,0,1,p
e,x,y,u,f,n,c,n,h,e,?,s,f,w,w,o,f,h,y,d,0.999668,0.000331582,e
p,x,f,g,f,f,c,b,g,e,b,k,k,n,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,g,e,b,k,k,n,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,h,e,b,k,k,p,n,o,l,h,y,g,0,1,p
p,x,f,y,f,f,c,b,h,e,b,k,k,p,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,h,e,b,k,k,p,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,p,e,b,k,k,b,b,o,l,h,y,d,0,1,p
p,f,f,g,f,f,c,b,h,e,b,k,k,b,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,h,e,b,k,k,b,n,o,l,h,y,d,0,1,p
p,f,y,y,f,f,c,b,h,e,b,k,k,b,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,g,e,b,k,k,n,b,o,l,h,y,g,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,n,b,o,l,h,y,d,0,1,p
e,f,f,e,t,n,c,b,u,t,b,s,s,g,w,o,p,n,y,d,0.999656,0.000344246,e
p,f,s,b,t,f,c,b,h,t,b,s,f,w,w,o,p,h,v,u,0,1,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,h,e,b,k,k,p,p,o,l,h,v,p,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,p,e,b,k,k,p,b,o,l,h,y,g,0,1,p
p,f,f,y,f,f,c,b,p,e,b,k,k,p,b,o,l,h,y,p,0,1,p
p,f,y,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,v,d,1.67645e-005,0.999983,p
e,f,y,n,t,n,c,b,u,t,b,s,s,w,g,o,p,k,v,d,0.999748,0.000252224,e
p,f,y,y,f,f,c,b,h,e,b,k,k,b,n,o,l,h,y,g,0,1,p
e,x,s,b,t,n,c,b,e,e,?,s,s,w,w,t,e,w,c,w,0.999437,0.000563126,e
p,x,y,y,f,f,c,b,p,e,b,k,k,n,p,o,l,h,y,g,0,1,p
p,x,f,y,f,f,c,b,p,e,b,k,k,p,b,o,l,h,y,d,0,1,p
p,x,y,y,f,f,c,b,h,e,b,k,k,p,n,o,l,h,y,g,0,1,p
p,f,y,g,f,f,c,b,g,e,b,k,k,b,b,o,l,h,v,p,1.67645e-005,0.999983,p
e,f,f,e,t,n,c,b,n,t,b,s,s,g,g,o,p,k,y,d,0.999656,0.000344246,e
p,f,f,y,f,f,c,b,p,e,b,k,k,p,n,o,l,h,v,d,0.00202247,0.997977,p
p,f,f,y,f,f,c,b,p,e,b,k,k,b,n,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,p,e,b,k,k,n,b,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,n,f,y,c,n,b,t,?,k,s,w,p,o,e,w,v,d,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,p,e,b,k,k,p,b,o,l,h,v,p,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,h,e,b,k,k,n,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,g,e,b,k,k,n,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,g,e,b,k,k,n,b,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,p,e,b,k,k,b,p,o,l,h,v,p,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,h,e,b,k,k,b,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,h,e,b,k,k,b,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,g,e,b,k,k,b,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,s,g,f,c,c,n,p,e,b,s,s,w,w,o,p,k,v,d,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,g,e,b,k,k,b,p,o,l,h,y,g,0,1,p
p,f,s,g,t,f,c,b,h,t,b,f,f,w,w,o,p,h,s,u,0,1,p
p,x,y,g,f,f,c,b,p,e,b,k,k,n,n,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,p,e,b,k,k,p,b,o,l,h,y,p,0,1,p
p,x,y,y,f,f,c,b,h,e,b,k,k,n,b,o,l,h,y,d,0,1,p
e,f,y,g,t,n,c,b,u,t,b,s,s,p,g,o,p,k,y,d,0.999656,0.000344246,e
p,f,f,g,f,f,c,b,g,e,b,k,k,b,n,o,l,h,y,d,0,1,p
p,f,y,y,f,f,c,b,h,e,b,k,k,n,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,h,e,b,k,k,n,b,o,l,h,y,p,0,1,p
p,x,y,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,y,g,0,1,p
p,x,y,g,f,f,c,b,p,e,b,k,k,b,p,o,l,h,y,d,0,1,p
p,x,f,y,f,f,c,b,p,e,b,k,k,b,p,o,l,h,y,p,0,1,p
e,f,y,n,t,n,c,b,n,t,b,s,s,g,g,o,p,n,v,d,0.999748,0.000252224,e
p,x,y,g,f,f,c,b,g,e,b,k,k,n,n,o,l,h,y,g,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,b,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,p,e,b,k,k,p,n,o,l,h,v,p,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,p,e,b,k,k,p,p,o,l,h,y,g,0,1,p
p,f,f,g,f,f,c,b,g,e,b,k,k,n,b,o,l,h,y,p,0,1,p
p,f,f,g,f,f,c,b,h,e,b,k,k,p,b,o,l,h,y,g,0,1,p
p,x,y,y,f,f,c,b,h,e,b,k,k,b,n,o,l,h,y,g,0,1,p
e,k,y,b,t,n,c,b,e,e,?,s,s,e,e,t,e,w,c,w,0.999437,0.000563126,e
p,x,y,y,f,f,c,b,p,e,b,k,k,b,b,o,l,h,y,p,0,1,p
p,x,y,n,f,s,c,n,b,t,?,s,k,p,w,o,e,w,v,d,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,p,e,b,k,k,n,n,o,l,h,y,p,0,1,p
p,x,y,g,f,f,c,b,g,e,b,k,k,n,n,o,l,h,y,p,0,1,p
p,f,y,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,p,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,h,e,b,k,k,b,p,o,l,h,y,g,0,1,p
p,f,y,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,y,g,0,1,p
p,x,f,y,f,f,c,b,g,e,b,k,k,n,b,o,l,h,y,d,0,1,p
p,x,s,w,t,f,c,b,p,t,b,f,f,w,w,o,p,h,v,u,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,g,e,b,k,k,p,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,g,e,b,k,k,p,p,o,l,h,y,p,0,1,p
p,x,f,y,f,f,c,b,p,e,b,k,k,p,n,o,l,h,y,g,0,1,p
p,x,y,y,f,f,c,b,g,e,b,k,k,n,b,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,y,y,f,f,c,b,h,e,b,k,k,b,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,h,e,b,k,k,n,b,o,l,h,y,g,0,1,p
p,x,y,y,f,f,c,b,p,e,b,k,k,b,n,o,l,h,v,p,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,p,e,b,k,k,p,n,o,l,h,y,p,0,1,p
p,f,f,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,y,p,0,1,p
p,f,f,g,f,f,c,b,h,e,b,k,k,b,b,o,l,h,v,p,1.67645e-005,0.999983,p
e,f,y,n,t,n,c,b,p,t,b,s,s,w,p,o,p,k,y,d,0.999656,0.000344246,e
p,x,y,y,f,f,c,b,h,e,b,k,k,b,p,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,g,e,b,k,k,n,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,h,e,b,k,k,b,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,g,e,b,k,k,b,p,o,l,h,y,d,0,1,p
p,f,f,g,f,f,c,b,g,e,b,k,k,n,b,o,l,h,v,p,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,p,e,b,k,k,p,p,o,l,h,v,d,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,p,e,b,k,k,b,n,o,l,h,v,d,0.00202247,0.997977,p
p,x,f,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,y,d,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,y,d,0,1,p
e,f,f,c,f,n,w,n,w,e,b,s,f,w,n,o,e,w,v,l,0.999465,0.00053471,e
p,f,y,g,f,f,c,b,h,e,b,k,k,p,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,p,e,b,k,k,p,n,o,l,h,y,p,0,1,p
p,f,f,y,f,n,c,n,w,e,?,k,y,w,y,o,e,w,v,d,0.00202247,0.997977,p
p,f,f,y,f,f,c,b,h,e,b,k,k,p,b,o,l,h,y,p,0,1,p
p,x,s,g,t,f,c,b,p,t,b,f,s,w,w,o,p,h,v,g,0.00202247,0.997977,p
e,f,s,n,t,n,c,b,e,e,?,s,s,w,w,t,e,w,c,w,0.999386,0.000614068,e
p,x,y,n,f,y,c,n,b,t,?,s,k,p,p,o,e,w,v,p,1.67645e-005,0.999983,p
p,x,s,g,f,c,w,n,u,e,b,s,s,w,w,o,p,k,v,d,0.0820225,0.917978,p
p,x,f,y,f,f,c,b,g,e,b,k,k,n,n,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,h,e,b,k,k,b,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,b,o,l,h,y,d,0,1,p
p,x,y,y,f,f,c,b,p,e,b,k,k,n,b,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,p,e,b,k,k,b,b,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,g,f,f,c,b,p,e,b,k,k,b,b,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,p,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,h,e,b,k,k,b,n,o,l,h,y,g,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,y,g,0,1,p
p,x,f,y,f,f,c,b,p,e,b,k,k,b,b,o,l,h,v,d,0.00202247,0.997977,p
p,f,f,y,f,f,c,b,p,e,b,k,k,b,n,o,l,h,v,p,0.00202247,0.997977,p
p,f,f,g,f,f,c,b,p,e,b,k,k,p,b,o,l,h,y,p,0,1,p
p,f,f,y,f,f,c,b,h,e,b,k,k,b,p,o,l,h,y,p,0,1,p
p,f,y,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,y,d,0,1,p
p,f,f,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,h,e,b,k,k,b,p,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,h,e,b,k,k,b,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,p,e,b,k,k,b,b,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,g,f,f,c,b,g,e,b,k,k,b,n,o,l,h,v,d,1.67645e-005,0.999983,p
e,x,s,b,t,n,c,b,w,e,?,s,s,e,w,t,e,w,c,w,0.999373,0.000626737,e
p,f,f,g,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,g,e,b,k,k,p,b,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,y,n,f,s,c,n,b,t,?,s,s,p,p,o,e,w,v,l,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,g,e,b,k,k,b,b,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,h,e,b,k,k,n,b,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,p,e,b,k,k,p,n,o,l,h,y,d,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,b,p,o,l,h,y,g,0,1,p
p,x,y,y,f,f,c,b,g,e,b,k,k,n,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,h,e,b,k,k,p,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,h,e,b,k,k,n,n,o,l,h,y,p,0,1,p
p,x,y,g,f,f,c,b,g,e,b,k,k,n,p,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,y,g,0,1,p
p,x,f,y,f,f,c,b,p,e,b,k,k,n,p,o,l,h,y,g,0,1,p
e,x,y,u,f,n,c,n,h,e,?,s,f,w,w,o,f,h,v,d,0.959777,0.0402228,e
e,f,y,b,t,n,c,b,e,e,?,s,s,e,e,t,e,w,c,w,0.999437,0.000563126,e
p,f,y,y,f,f,c,b,h,e,b,k,k,b,p,o,l,h,y,d,0,1,p
p,x,y,y,f,f,c,b,g,e,b,k,k,n,p,o,l,h,y,p,0,1,p
p,x,y,g,f,f,c,b,g,e,b,k,k,p,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,p,e,b,k,k,p,n,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,h,e,b,k,k,n,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,h,e,b,k,k,b,b,o,l,h,y,g,0,1,p
p,f,y,g,f,f,c,b,p,e,b,k,k,n,n,o,l,h,v,g,0.00202247,0.997977,p
p,x,f,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,y,g,0,1,p
p,f,f,y,f,f,c,b,h,e,b,k,k,p,p,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,p,e,b,k,k,p,p,o,l,h,v,d,0.00202247,0.997977,p
p,f,y,y,f,f,c,b,h,e,b,k,k,n,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,y,f,f,c,b,h,e,b,k,k,n,p,o,l,h,y,g,0,1,p
p,f,f,g,f,f,c,b,h,e,b,k,k,n,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,s,b,t,f,c,b,w,t,b,s,f,w,w,o,p,h,v,g,0.00202247,0.997977,p
p,f,s,w,t,n,c,b,g,e,b,s,s,w,w,t,p,r,v,m,0.0130642,0.986936,p
p,x,y,y,f,f,c,b,p,e,b,k,k,p,n,o,l,h,y,p,0,1,p
p,f,f,y,f,f,c,b,p,e,b,k,k,b,b,o,l,h,v,p,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,h,e,b,k,k,n,p,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,g,e,b,k,k,p,b,o,l,h,y,d,0,1,p
e,f,f,g,t,n,c,b,u,t,b,s,s,g,g,o,p,n,v,d,0.999748,0.000252224,e
e,x,y,u,f,n,c,n,u,e,?,s,f,w,w,o,f,h,v,d,0.999761,0.00023956,e
p,x,y,g,f,f,c,b,h,e,b,k,k,p,p,o,l,h,y,d,0,1,p
p,f,f,y,f,f,c,b,p,e,b,k,k,n,b,o,l,h,v,g,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,p,e,b,k,k,n,b,o,l,h,v,d,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,p,e,b,k,k,n,p,o,l,h,v,d,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,h,e,b,k,k,n,p,o,l,h,y,p,0,1,p
p,x,f,y,f,f,c,b,p,e,b,k,k,b,p,o,l,h,v,d,0.00202247,0.997977,p
p,x,y,y,f,f,c,b,g,e,b,k,k,b,n,o,l,h,y,p,0,1,p
p,f,f,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,g,e,b,k,k,p,n,o,l,h,y,p,0,1,p
p,f,y,g,f,f,c,b,p,e,b,k,k,n,n,o,l,h,y,g,0,1,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,g,e,b,k,k,p,p,o,l,h,y,p,0,1,p
e,f,f,e,t,n,c,b,w,t,b,s,s,w,g,o,p,n,v,d,0.999748,0.000252224,e
p,x,y,y,f,f,c,b,h,e,b,k,k,p,p,o,l,h,y,d,0,1,p
p,f,f,g,f,f,c,b,g,e,b,k,k,n,b,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,g,e,b,k,k,b,n,o,l,h,y,p,0,1,p
p,f,y,g,f,f,c,b,g,e,b,k,k,b,p,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,p,e,b,k,k,b,n,o,l,h,y,p,0,1,p
p,f,f,g,f,f,c,b,p,e,b,k,k,n,b,o,l,h,y,d,0,1,p
p,f,f,g,f,f,c,b,p,e,b,k,k,n,p,o,l,h,v,g,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,h,e,b,k,k,p,n,o,l,h,y,d,0,1,p
p,f,f,y,f,f,c,b,h,e,b,k,k,p,b,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,h,e,b,k,k,p,p,o,l,h,y,d,0,1,p
p,x,y,g,f,f,c,b,p,e,b,k,k,n,n,o,l,h,v,p,0.00202247,0.997977,p
p,x,y,g,f,f,c,b,p,e,b,k,k,b,n,o,l,h,y,p,0,1,p
p,x,f,w,f,c,c,n,g,e,b,s,s,w,w,o,p,n,v,d,0.0384783,0.961522,p
p,f,f,g,f,f,c,b,p,e,b,k,k,b,p,o,l,h,y,d,0,1,p
p,x,f,y,f,f,c,b,h,e,b,k,k,p,p,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,p,e,b,k,k,p,p,o,l,h,v,d,0.00202247,0.997977,p
p,x,f,y,f,f,c,b,p,e,b,k,k,p,n,o,l,h,v,g,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,h,e,b,k,k,p,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,g,e,b,k,k,n,b,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,g,e,b,k,k,b,n,o,l,h,y,p,0,1,p
p,x,y,g,f,f,c,b,g,e,b,k,k,b,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,y,f,f,c,b,p,e,b,k,k,n,b,o,l,h,v,g,0.00202247,0.997977,p
p,f,f,y,f,f,c,b,h,e,b,k,k,n,p,o,l,h,y,p,0,1,p
p,x,f,y,f,f,c,b,h,e,b,k,k,b,p,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,f,y,f,f,c,b,g,e,b,k,k,n,b,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,p,e,b,k,k,b,n,o,l,h,y,p,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,b,b,o,l,h,y,d,0,1,p
p,x,f,y,f,f,c,b,p,e,b,k,k,b,b,o,l,h,v,g,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,h,e,b,k,k,n,n,o,l,h,y,d,0,1,p
p,f,f,g,f,f,c,b,p,e,b,k,k,p,b,o,l,h,y,d,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,p,e,b,k,k,b,b,o,l,h,v,d,0.00202247,0.997977,p
p,f,f,g,f,f,c,b,h,e,b,k,k,p,n,o,l,h,y,g,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,g,e,b,k,k,p,p,o,l,h,y,d,0,1,p
p,x,y,y,f,f,c,b,p,e,b,k,k,b,p,o,l,h,v,d,0.00202247,0.997977,p
p,f,f,y,f,f,c,b,h,e,b,k,k,n,n,o,l,h,y,d,0,1,p
p,x,y,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,v,d,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,g,e,b,k,k,b,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,n,f,y,c,n,b,t,?,s,s,p,w,o,e,w,v,d,1.67645e-005,0.999983,p
e,f,y,b,t,n,c,b,w,e,?,s,s,w,w,t,e,w,c,w,0.999373,0.000626737,e
p,x,f,y,f,f,c,b,h,e,b,k,k,b,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,x,y,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,p,e,b,k,k,n,b,o,l,h,y,d,0,1,p
p,x,y,y,f,f,c,b,p,e,b,k,k,n,p,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,p,e,b,k,k,p,b,o,l,h,v,p,0.00202247,0.997977,p
p,f,y,g,f,f,c,b,p,e,b,k,k,p,b,o,l,h,y,d,0,1,p
p,f,f,g,f,f,c,b,p,e,b,k,k,p,b,o,l,h,v,p,0.00202247,0.997977,p
p,x,f,y,f,f,c,b,p,e,b,k,k,p,n,o,l,h,v,p,0.00202247,0.997977,p
p,f,f,y,f,f,c,b,p,e,b,k,k,b,n,o,l,h,y,g,0,1,p
p,f,f,y,f,f,c,b,g,e,b,k,k,p,p,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,h,e,b,k,k,p,b,o,l,h,v,p,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,h,e,b,k,k,n,b,o,l,h,y,g,0,1,p
p,f,f,g,f,f,c,b,g,e,b,k,k,n,b,o,l,h,y,g,0,1,p
p,f,y,g,f,f,c,b,g,e,b,k,k,b,n,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,f,g,f,f,c,b,h,e,b,k,k,p,b,o,l,h,v,d,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,b,o,l,h,v,p,1.67645e-005,0.999983,p
p,x,f,g,f,c,c,n,u,e,b,s,s,w,w,o,p,k,s,d,0,1,p
p,f,s,b,t,f,c,b,w,t,b,f,f,w,w,o,p,h,v,g,0.00202247,0.997977,p
e,f,f,e,t,n,c,b,w,t,b,s,s,g,w,o,p,k,v,d,0.999748,0.000252224,e
p,x,y,y,f,f,c,b,g,e,b,k,k,p,n,o,l,h,v,p,1.67645e-005,0.999983,p
p,x,y,g,f,f,c,b,p,e,b,k,k,p,n,o,l,h,y,d,0,1,p
p,f,y,g,f,f,c,b,g,e,b,k,k,n,b,o,l,h,v,g,1.67645e-005,0.999983,p
e,f,f,g,t,n,c,b,u,t,b,s,s,p,w,o,p,k,v,d,0.999748,0.000252224,e
p,x,y,y,f,f,c,b,p,e,b,k,k,b,p,o,l,h,y,d,0,1,p
p,x,y,y,f,f,c,b,p,e,b,k,k,p,b,o,l,h,v,p,0.00202247,0.997977,p
p,f,f,y,f,f,c,b,p,e,b,k,k,n,p,o,l,h,y,p,0,1,p
p,x,f,y,f,f,c,b,h,e,b,k,k,b,p,o,l,h,v,p,1.67645e-005,0.999983,p
p,x,f,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,y,d,0,1,p
p,x,y,g,f,f,c,b,h,e,b,k,k,n,p,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,s,w,t,f,c,b,w,t,b,s,f,w,w,o,p,h,s,u,0,1,p
p,x,y,g,f,f,c,b,p,e,b,k,k,p,n,o,l,h,v,d,0.00202247,0.997977,p
p,x,f,y,f,f,c,b,g,e,b,k,k,b,n,o,l,h,v,g,1.67645e-005,0.999983,p
p,f,y,g,f,f,c,b,g,e,b,k,k,p,p,o,l,h,y,p,0,1,p
p,x,y,g,f,f,c,b,p,e,b,k,k,p,p,o,l,h,v,p,0.00202247,0.997977,p
p,x,f,y,f,f,c,b,p,e,b,k,k,n,b,o,l,h,v,d,0.00202247,0.997977,p
e,f,y,u,f,n,c,n,h,e,?,s,f,w,w,o,f,h,v,d,0.959777,0.0402228,e
p,f,f,y,f,f,c,b,h,e,b,k,k,b,b,o,l,h,y,d,0,1,p
